dataset,language,model,method,shot,prompt_index,failure_type,count,rate
codereval,java,gpt-20b-paraphrase-a,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b-paraphrase-a,zero,0-shot,4,EXECUTION_FAILURE,43,0.18695652173913044
codereval,java,gpt-20b-paraphrase-a,zero,0-shot,4,PASS,93,0.4043478260869565
codereval,java,gpt-20b-paraphrase-a,zero,0-shot,4,SYNTAX_COMPILE,91,0.39565217391304347
codereval,java,gpt-20b-paraphrase-a,zero,0-shot,4,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,0,EXECUTION_FAILURE,50,0.21739130434782608
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,0,PASS,91,0.39565217391304347
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,0,SYNTAX_COMPILE,86,0.3739130434782609
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,0,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,1,EXECUTION_FAILURE,53,0.23043478260869565
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,1,PASS,98,0.4260869565217391
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,1,SYNTAX_COMPILE,75,0.32608695652173914
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,2,EXECUTION_FAILURE,57,0.24782608695652175
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,2,PASS,87,0.3782608695652174
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,2,SYNTAX_COMPILE,83,0.36086956521739133
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,2,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,3,EXECUTION_FAILURE,58,0.25217391304347825
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,3,PASS,88,0.3826086956521739
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,3,SYNTAX_COMPILE,81,0.3521739130434783
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,3,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,4,EXECUTION_FAILURE,49,0.21304347826086956
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,4,PASS,89,0.3869565217391304
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,4,SYNTAX_COMPILE,89,0.3869565217391304
codereval,java,qwen2.5-32b-paraphrase-a,zero,0-shot,4,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,0,EXECUTION_FAILURE,32,0.1391304347826087
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,0,PASS,83,0.36086956521739133
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,0,SYNTAX_COMPILE,110,0.4782608695652174
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,1,EXECUTION_FAILURE,41,0.1782608695652174
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,1,PASS,91,0.39565217391304347
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,1,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,1,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,2,EXECUTION_FAILURE,38,0.16521739130434782
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,2,PASS,88,0.3826086956521739
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,2,SYNTAX_COMPILE,99,0.43043478260869567
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,2,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,3,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,3,PASS,86,0.3739130434782609
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,3,SYNTAX_COMPILE,102,0.4434782608695652
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,4,EXECUTION_FAILURE,38,0.16521739130434782
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,4,PASS,91,0.39565217391304347
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,4,SYNTAX_COMPILE,96,0.41739130434782606
codereval,java,qwen3.8-27b-paraphrase-a,zero,0-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,0,PASS,50,0.21739130434782608
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,0,RUNTIME_EXCEPTION,180,0.782608695652174
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,1,PASS,51,0.2217391304347826
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,1,RUNTIME_EXCEPTION,179,0.7782608695652173
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,2,PASS,51,0.2217391304347826
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,2,RUNTIME_EXCEPTION,179,0.7782608695652173
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,3,PASS,49,0.21304347826086956
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,3,RUNTIME_EXCEPTION,181,0.7869565217391304
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,4,PASS,50,0.21739130434782608
codereval,python,codellama-34b-paraphrase-a,zero,0-shot,4,RUNTIME_EXCEPTION,180,0.782608695652174
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,0,PASS,60,0.2608695652173913
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,0,RUNTIME_EXCEPTION,170,0.7391304347826086
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,1,PASS,61,0.26521739130434785
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,1,RUNTIME_EXCEPTION,169,0.7347826086956522
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,2,PASS,55,0.2391304347826087
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,2,RUNTIME_EXCEPTION,175,0.7608695652173914
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,3,PASS,59,0.2565217391304348
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,3,RUNTIME_EXCEPTION,171,0.7434782608695653
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,4,PASS,54,0.23478260869565218
codereval,python,gpt-20b-paraphrase-a,zero,0-shot,4,RUNTIME_EXCEPTION,176,0.7652173913043478
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,0,PASS,63,0.27391304347826084
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,0,RUNTIME_EXCEPTION,167,0.7260869565217392
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,1,PASS,68,0.2956521739130435
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,1,RUNTIME_EXCEPTION,162,0.7043478260869566
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,2,PASS,61,0.26521739130434785
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,2,RUNTIME_EXCEPTION,169,0.7347826086956522
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,3,PASS,59,0.2565217391304348
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,3,RUNTIME_EXCEPTION,171,0.7434782608695653
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,4,PASS,57,0.24782608695652175
codereval,python,qwen2.5-32b-paraphrase-a,zero,0-shot,4,RUNTIME_EXCEPTION,173,0.7521739130434782
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,0,PASS,53,0.23043478260869565
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,0,RUNTIME_EXCEPTION,177,0.7695652173913043
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,1,PASS,57,0.24782608695652175
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,1,RUNTIME_EXCEPTION,173,0.7521739130434782
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,2,PASS,56,0.24347826086956523
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,2,RUNTIME_EXCEPTION,174,0.7565217391304347
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,3,PASS,54,0.23478260869565218
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,3,RUNTIME_EXCEPTION,176,0.7652173913043478
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,4,PASS,53,0.23043478260869565
codereval,python,qwen3.8-27b-paraphrase-a,zero,0-shot,4,RUNTIME_EXCEPTION,177,0.7695652173913043
