dataset,language,model,method,shot,prompt_index,failure_type,count,rate
codereval,java,codellama-13b,zero,0-shot,1,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-13b,zero,0-shot,2,EXECUTION_FAILURE,40,0.17391304347826086
codereval,java,codellama-13b,zero,0-shot,2,PASS,50,0.21739130434782608
codereval,java,codellama-13b,zero,0-shot,2,SYNTAX_COMPILE,134,0.5826086956521739
codereval,java,codellama-13b,zero,0-shot,2,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-13b,zero,0-shot,3,EXECUTION_FAILURE,45,0.1956521739130435
codereval,java,codellama-13b,zero,0-shot,3,PASS,52,0.22608695652173913
codereval,java,codellama-13b,zero,0-shot,3,SYNTAX_COMPILE,128,0.5565217391304348
codereval,java,codellama-13b,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-13b,zero,0-shot,4,EXECUTION_FAILURE,49,0.21304347826086956
codereval,java,codellama-13b,zero,0-shot,4,PASS,52,0.22608695652173913
codereval,java,codellama-13b,zero,0-shot,4,SYNTAX_COMPILE,124,0.5391304347826087
codereval,java,codellama-13b,zero,0-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,naive,3-shot,0,EXECUTION_FAILURE,50,0.21739130434782608
codereval,java,codellama-34b,naive,3-shot,0,PASS,54,0.23478260869565218
codereval,java,codellama-34b,naive,3-shot,0,SYNTAX_COMPILE,121,0.5260869565217391
codereval,java,codellama-34b,naive,3-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,naive,3-shot,1,EXECUTION_FAILURE,50,0.21739130434782608
codereval,java,codellama-34b,naive,3-shot,1,PASS,55,0.2391304347826087
codereval,java,codellama-34b,naive,3-shot,1,SYNTAX_COMPILE,121,0.5260869565217391
codereval,java,codellama-34b,naive,3-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,codellama-34b,naive,3-shot,2,EXECUTION_FAILURE,52,0.22608695652173913
codereval,java,codellama-34b,naive,3-shot,2,PASS,54,0.23478260869565218
codereval,java,codellama-34b,naive,3-shot,2,SYNTAX_COMPILE,118,0.5130434782608696
codereval,java,codellama-34b,naive,3-shot,2,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-34b,naive,3-shot,3,EXECUTION_FAILURE,41,0.1782608695652174
codereval,java,codellama-34b,naive,3-shot,3,PASS,53,0.23043478260869565
codereval,java,codellama-34b,naive,3-shot,3,SYNTAX_COMPILE,132,0.5739130434782609
codereval,java,codellama-34b,naive,3-shot,3,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,codellama-34b,naive,3-shot,4,EXECUTION_FAILURE,35,0.15217391304347827
codereval,java,codellama-34b,naive,3-shot,4,PASS,55,0.2391304347826087
codereval,java,codellama-34b,naive,3-shot,4,SYNTAX_COMPILE,135,0.5869565217391305
codereval,java,codellama-34b,naive,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,retrieval,3-shot,0,EXECUTION_FAILURE,40,0.17391304347826086
codereval,java,codellama-34b,retrieval,3-shot,0,PASS,42,0.1826086956521739
codereval,java,codellama-34b,retrieval,3-shot,0,SYNTAX_COMPILE,142,0.6173913043478261
codereval,java,codellama-34b,retrieval,3-shot,0,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-34b,retrieval,3-shot,1,EXECUTION_FAILURE,50,0.21739130434782608
codereval,java,codellama-34b,retrieval,3-shot,1,PASS,45,0.1956521739130435
codereval,java,codellama-34b,retrieval,3-shot,1,SYNTAX_COMPILE,131,0.5695652173913044
codereval,java,codellama-34b,retrieval,3-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,codellama-34b,retrieval,3-shot,2,EXECUTION_FAILURE,39,0.16956521739130434
codereval,java,codellama-34b,retrieval,3-shot,2,PASS,53,0.23043478260869565
codereval,java,codellama-34b,retrieval,3-shot,2,SYNTAX_COMPILE,134,0.5826086956521739
codereval,java,codellama-34b,retrieval,3-shot,2,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,codellama-34b,retrieval,3-shot,3,EXECUTION_FAILURE,38,0.16521739130434782
codereval,java,codellama-34b,retrieval,3-shot,3,PASS,53,0.23043478260869565
codereval,java,codellama-34b,retrieval,3-shot,3,SYNTAX_COMPILE,133,0.5782608695652174
codereval,java,codellama-34b,retrieval,3-shot,3,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-34b,retrieval,3-shot,4,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,codellama-34b,retrieval,3-shot,4,PASS,47,0.20434782608695654
codereval,java,codellama-34b,retrieval,3-shot,4,SYNTAX_COMPILE,141,0.6130434782608696
codereval,java,codellama-34b,retrieval,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,zero,0-shot,0,EXECUTION_FAILURE,45,0.1956521739130435
codereval,java,codellama-34b,zero,0-shot,0,PASS,59,0.2565217391304348
codereval,java,codellama-34b,zero,0-shot,0,SYNTAX_COMPILE,121,0.5260869565217391
codereval,java,codellama-34b,zero,0-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,zero,0-shot,1,EXECUTION_FAILURE,52,0.22608695652173913
codereval,java,codellama-34b,zero,0-shot,1,PASS,56,0.24347826086956523
codereval,java,codellama-34b,zero,0-shot,1,SYNTAX_COMPILE,117,0.508695652173913
codereval,java,codellama-34b,zero,0-shot,1,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,zero,0-shot,2,EXECUTION_FAILURE,42,0.1826086956521739
codereval,java,codellama-34b,zero,0-shot,2,PASS,55,0.2391304347826087
codereval,java,codellama-34b,zero,0-shot,2,SYNTAX_COMPILE,127,0.5521739130434783
codereval,java,codellama-34b,zero,0-shot,2,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-34b,zero,0-shot,3,EXECUTION_FAILURE,34,0.14782608695652175
codereval,java,codellama-34b,zero,0-shot,3,PASS,53,0.23043478260869565
codereval,java,codellama-34b,zero,0-shot,3,SYNTAX_COMPILE,138,0.6
codereval,java,codellama-34b,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-34b,zero,0-shot,4,EXECUTION_FAILURE,34,0.14782608695652175
codereval,java,codellama-34b,zero,0-shot,4,PASS,61,0.26521739130434785
codereval,java,codellama-34b,zero,0-shot,4,SYNTAX_COMPILE,131,0.5695652173913044
codereval,java,codellama-34b,zero,0-shot,4,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,codellama-7b,naive,3-shot,0,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,codellama-7b,naive,3-shot,0,PASS,61,0.26521739130434785
codereval,java,codellama-7b,naive,3-shot,0,SYNTAX_COMPILE,127,0.5521739130434783
codereval,java,codellama-7b,naive,3-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,naive,3-shot,1,EXECUTION_FAILURE,46,0.2
codereval,java,codellama-7b,naive,3-shot,1,PASS,50,0.21739130434782608
codereval,java,codellama-7b,naive,3-shot,1,SYNTAX_COMPILE,128,0.5565217391304348
codereval,java,codellama-7b,naive,3-shot,1,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,codellama-7b,naive,3-shot,2,EXECUTION_FAILURE,44,0.19130434782608696
codereval,java,codellama-7b,naive,3-shot,2,PASS,55,0.2391304347826087
codereval,java,codellama-7b,naive,3-shot,2,SYNTAX_COMPILE,126,0.5478260869565217
codereval,java,codellama-7b,naive,3-shot,2,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,naive,3-shot,3,EXECUTION_FAILURE,38,0.16521739130434782
codereval,java,codellama-7b,naive,3-shot,3,PASS,53,0.23043478260869565
codereval,java,codellama-7b,naive,3-shot,3,SYNTAX_COMPILE,134,0.5826086956521739
codereval,java,codellama-7b,naive,3-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,naive,3-shot,4,EXECUTION_FAILURE,49,0.21304347826086956
codereval,java,codellama-7b,naive,3-shot,4,PASS,51,0.2217391304347826
codereval,java,codellama-7b,naive,3-shot,4,SYNTAX_COMPILE,125,0.5434782608695652
codereval,java,codellama-7b,naive,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,retrieval,3-shot,0,EXECUTION_FAILURE,33,0.14347826086956522
codereval,java,codellama-7b,retrieval,3-shot,0,PASS,47,0.20434782608695654
codereval,java,codellama-7b,retrieval,3-shot,0,SYNTAX_COMPILE,145,0.6304347826086957
codereval,java,codellama-7b,retrieval,3-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,retrieval,3-shot,1,EXECUTION_FAILURE,48,0.20869565217391303
codereval,java,codellama-7b,retrieval,3-shot,1,PASS,41,0.1782608695652174
codereval,java,codellama-7b,retrieval,3-shot,1,SYNTAX_COMPILE,134,0.5826086956521739
codereval,java,codellama-7b,retrieval,3-shot,1,UNKNOWN_FAILURE,7,0.030434782608695653
codereval,java,codellama-7b,retrieval,3-shot,2,EXECUTION_FAILURE,32,0.1391304347826087
codereval,java,codellama-7b,retrieval,3-shot,2,PASS,55,0.2391304347826087
codereval,java,codellama-7b,retrieval,3-shot,2,SYNTAX_COMPILE,140,0.6086956521739131
codereval,java,codellama-7b,retrieval,3-shot,2,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,codellama-7b,retrieval,3-shot,3,EXECUTION_FAILURE,41,0.1782608695652174
codereval,java,codellama-7b,retrieval,3-shot,3,PASS,45,0.1956521739130435
codereval,java,codellama-7b,retrieval,3-shot,3,SYNTAX_COMPILE,139,0.6043478260869565
codereval,java,codellama-7b,retrieval,3-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,retrieval,3-shot,4,EXECUTION_FAILURE,39,0.16956521739130434
codereval,java,codellama-7b,retrieval,3-shot,4,PASS,45,0.1956521739130435
codereval,java,codellama-7b,retrieval,3-shot,4,SYNTAX_COMPILE,141,0.6130434782608696
codereval,java,codellama-7b,retrieval,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,zero,0-shot,0,EXECUTION_FAILURE,44,0.19130434782608696
codereval,java,codellama-7b,zero,0-shot,0,PASS,58,0.25217391304347825
codereval,java,codellama-7b,zero,0-shot,0,SYNTAX_COMPILE,123,0.5347826086956522
codereval,java,codellama-7b,zero,0-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,zero,0-shot,1,EXECUTION_FAILURE,46,0.2
codereval,java,codellama-7b,zero,0-shot,1,PASS,55,0.2391304347826087
codereval,java,codellama-7b,zero,0-shot,1,SYNTAX_COMPILE,124,0.5391304347826087
codereval,java,codellama-7b,zero,0-shot,1,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,zero,0-shot,2,EXECUTION_FAILURE,45,0.1956521739130435
codereval,java,codellama-7b,zero,0-shot,2,PASS,55,0.2391304347826087
codereval,java,codellama-7b,zero,0-shot,2,SYNTAX_COMPILE,125,0.5434782608695652
codereval,java,codellama-7b,zero,0-shot,2,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,zero,0-shot,3,EXECUTION_FAILURE,45,0.1956521739130435
codereval,java,codellama-7b,zero,0-shot,3,PASS,65,0.2826086956521739
codereval,java,codellama-7b,zero,0-shot,3,SYNTAX_COMPILE,115,0.5
codereval,java,codellama-7b,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,codellama-7b,zero,0-shot,4,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,codellama-7b,zero,0-shot,4,PASS,55,0.2391304347826087
codereval,java,codellama-7b,zero,0-shot,4,SYNTAX_COMPILE,133,0.5782608695652174
codereval,java,codellama-7b,zero,0-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,naive,3-shot,0,EXECUTION_FAILURE,49,0.21304347826086956
codereval,java,gpt-20b,naive,3-shot,0,PASS,72,0.3130434782608696
codereval,java,gpt-20b,naive,3-shot,0,SYNTAX_COMPILE,105,0.45652173913043476
codereval,java,gpt-20b,naive,3-shot,0,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,naive,3-shot,1,EXECUTION_FAILURE,44,0.19130434782608696
codereval,java,gpt-20b,naive,3-shot,1,PASS,81,0.3521739130434783
codereval,java,gpt-20b,naive,3-shot,1,SYNTAX_COMPILE,101,0.4391304347826087
codereval,java,gpt-20b,naive,3-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,naive,3-shot,2,EXECUTION_FAILURE,42,0.1826086956521739
codereval,java,gpt-20b,naive,3-shot,2,PASS,91,0.39565217391304347
codereval,java,gpt-20b,naive,3-shot,2,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,gpt-20b,naive,3-shot,2,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,naive,3-shot,3,EXECUTION_FAILURE,48,0.20869565217391303
codereval,java,gpt-20b,naive,3-shot,3,PASS,84,0.3652173913043478
codereval,java,gpt-20b,naive,3-shot,3,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,gpt-20b,naive,3-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,naive,3-shot,4,EXECUTION_FAILURE,45,0.1956521739130435
codereval,java,gpt-20b,naive,3-shot,4,PASS,87,0.3782608695652174
codereval,java,gpt-20b,naive,3-shot,4,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,gpt-20b,naive,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,retrieval,3-shot,0,EXECUTION_FAILURE,40,0.17391304347826086
codereval,java,gpt-20b,retrieval,3-shot,0,PASS,84,0.3652173913043478
codereval,java,gpt-20b,retrieval,3-shot,0,SYNTAX_COMPILE,102,0.4434782608695652
codereval,java,gpt-20b,retrieval,3-shot,0,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,retrieval,3-shot,1,EXECUTION_FAILURE,41,0.1782608695652174
codereval,java,gpt-20b,retrieval,3-shot,1,PASS,89,0.3869565217391304
codereval,java,gpt-20b,retrieval,3-shot,1,SYNTAX_COMPILE,96,0.41739130434782606
codereval,java,gpt-20b,retrieval,3-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,retrieval,3-shot,2,EXECUTION_FAILURE,35,0.15217391304347827
codereval,java,gpt-20b,retrieval,3-shot,2,PASS,100,0.43478260869565216
codereval,java,gpt-20b,retrieval,3-shot,2,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,gpt-20b,retrieval,3-shot,2,UNKNOWN_FAILURE,2,0.008695652173913044
codereval,java,gpt-20b,retrieval,3-shot,3,EXECUTION_FAILURE,35,0.15217391304347827
codereval,java,gpt-20b,retrieval,3-shot,3,PASS,102,0.4434782608695652
codereval,java,gpt-20b,retrieval,3-shot,3,SYNTAX_COMPILE,89,0.3869565217391304
codereval,java,gpt-20b,retrieval,3-shot,3,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,retrieval,3-shot,4,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,gpt-20b,retrieval,3-shot,4,PASS,106,0.4608695652173913
codereval,java,gpt-20b,retrieval,3-shot,4,SYNTAX_COMPILE,84,0.3652173913043478
codereval,java,gpt-20b,retrieval,3-shot,4,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,gpt-20b,zero,0-shot,0,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,gpt-20b,zero,0-shot,0,PASS,92,0.4
codereval,java,gpt-20b,zero,0-shot,0,SYNTAX_COMPILE,97,0.4217391304347826
codereval,java,gpt-20b,zero,0-shot,0,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,gpt-20b,zero,0-shot,1,EXECUTION_FAILURE,39,0.16956521739130434
codereval,java,gpt-20b,zero,0-shot,1,PASS,93,0.4043478260869565
codereval,java,gpt-20b,zero,0-shot,1,SYNTAX_COMPILE,93,0.4043478260869565
codereval,java,gpt-20b,zero,0-shot,1,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,zero,0-shot,2,EXECUTION_FAILURE,41,0.1782608695652174
codereval,java,gpt-20b,zero,0-shot,2,PASS,89,0.3869565217391304
codereval,java,gpt-20b,zero,0-shot,2,SYNTAX_COMPILE,95,0.41304347826086957
codereval,java,gpt-20b,zero,0-shot,2,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,zero,0-shot,3,EXECUTION_FAILURE,37,0.1608695652173913
codereval,java,gpt-20b,zero,0-shot,3,PASS,91,0.39565217391304347
codereval,java,gpt-20b,zero,0-shot,3,SYNTAX_COMPILE,97,0.4217391304347826
codereval,java,gpt-20b,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,gpt-20b,zero,0-shot,4,EXECUTION_FAILURE,38,0.16521739130434782
codereval,java,gpt-20b,zero,0-shot,4,PASS,101,0.4391304347826087
codereval,java,gpt-20b,zero,0-shot,4,SYNTAX_COMPILE,88,0.3826086956521739
codereval,java,gpt-20b,zero,0-shot,4,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-1.5b,naive,3-shot,0,EXECUTION_FAILURE,56,0.24347826086956523
codereval,java,qwen2.5-1.5b,naive,3-shot,0,PASS,59,0.2565217391304348
codereval,java,qwen2.5-1.5b,naive,3-shot,0,SYNTAX_COMPILE,110,0.4782608695652174
codereval,java,qwen2.5-1.5b,naive,3-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,naive,3-shot,1,EXECUTION_FAILURE,73,0.3173913043478261
codereval,java,qwen2.5-1.5b,naive,3-shot,1,PASS,59,0.2565217391304348
codereval,java,qwen2.5-1.5b,naive,3-shot,1,SYNTAX_COMPILE,92,0.4
codereval,java,qwen2.5-1.5b,naive,3-shot,1,UNKNOWN_FAILURE,6,0.02608695652173913
codereval,java,qwen2.5-1.5b,naive,3-shot,2,EXECUTION_FAILURE,67,0.29130434782608694
codereval,java,qwen2.5-1.5b,naive,3-shot,2,PASS,62,0.26956521739130435
codereval,java,qwen2.5-1.5b,naive,3-shot,2,SYNTAX_COMPILE,96,0.41739130434782606
codereval,java,qwen2.5-1.5b,naive,3-shot,2,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,naive,3-shot,3,EXECUTION_FAILURE,63,0.27391304347826084
codereval,java,qwen2.5-1.5b,naive,3-shot,3,PASS,61,0.26521739130434785
codereval,java,qwen2.5-1.5b,naive,3-shot,3,SYNTAX_COMPILE,102,0.4434782608695652
codereval,java,qwen2.5-1.5b,naive,3-shot,3,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-1.5b,naive,3-shot,4,EXECUTION_FAILURE,58,0.25217391304347825
codereval,java,qwen2.5-1.5b,naive,3-shot,4,PASS,58,0.25217391304347825
codereval,java,qwen2.5-1.5b,naive,3-shot,4,SYNTAX_COMPILE,109,0.47391304347826085
codereval,java,qwen2.5-1.5b,naive,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,retrieval,3-shot,0,EXECUTION_FAILURE,42,0.1826086956521739
codereval,java,qwen2.5-1.5b,retrieval,3-shot,0,PASS,52,0.22608695652173913
codereval,java,qwen2.5-1.5b,retrieval,3-shot,0,SYNTAX_COMPILE,131,0.5695652173913044
codereval,java,qwen2.5-1.5b,retrieval,3-shot,0,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,retrieval,3-shot,1,EXECUTION_FAILURE,60,0.2608695652173913
codereval,java,qwen2.5-1.5b,retrieval,3-shot,1,PASS,55,0.2391304347826087
codereval,java,qwen2.5-1.5b,retrieval,3-shot,1,SYNTAX_COMPILE,110,0.4782608695652174
codereval,java,qwen2.5-1.5b,retrieval,3-shot,1,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,retrieval,3-shot,2,EXECUTION_FAILURE,52,0.22608695652173913
codereval,java,qwen2.5-1.5b,retrieval,3-shot,2,PASS,55,0.2391304347826087
codereval,java,qwen2.5-1.5b,retrieval,3-shot,2,SYNTAX_COMPILE,119,0.5173913043478261
codereval,java,qwen2.5-1.5b,retrieval,3-shot,2,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-1.5b,retrieval,3-shot,3,EXECUTION_FAILURE,52,0.22608695652173913
codereval,java,qwen2.5-1.5b,retrieval,3-shot,3,PASS,60,0.2608695652173913
codereval,java,qwen2.5-1.5b,retrieval,3-shot,3,SYNTAX_COMPILE,115,0.5
codereval,java,qwen2.5-1.5b,retrieval,3-shot,3,UNKNOWN_FAILURE,3,0.013043478260869565
codereval,java,qwen2.5-1.5b,retrieval,3-shot,4,EXECUTION_FAILURE,49,0.21304347826086956
codereval,java,qwen2.5-1.5b,retrieval,3-shot,4,PASS,50,0.21739130434782608
codereval,java,qwen2.5-1.5b,retrieval,3-shot,4,SYNTAX_COMPILE,126,0.5478260869565217
codereval,java,qwen2.5-1.5b,retrieval,3-shot,4,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,zero,0-shot,0,EXECUTION_FAILURE,54,0.23478260869565218
codereval,java,qwen2.5-1.5b,zero,0-shot,0,PASS,59,0.2565217391304348
codereval,java,qwen2.5-1.5b,zero,0-shot,0,SYNTAX_COMPILE,113,0.49130434782608695
codereval,java,qwen2.5-1.5b,zero,0-shot,0,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-1.5b,zero,0-shot,1,EXECUTION_FAILURE,69,0.3
codereval,java,qwen2.5-1.5b,zero,0-shot,1,PASS,56,0.24347826086956523
codereval,java,qwen2.5-1.5b,zero,0-shot,1,SYNTAX_COMPILE,101,0.4391304347826087
codereval,java,qwen2.5-1.5b,zero,0-shot,1,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-1.5b,zero,0-shot,2,EXECUTION_FAILURE,60,0.2608695652173913
codereval,java,qwen2.5-1.5b,zero,0-shot,2,PASS,52,0.22608695652173913
codereval,java,qwen2.5-1.5b,zero,0-shot,2,SYNTAX_COMPILE,114,0.4956521739130435
codereval,java,qwen2.5-1.5b,zero,0-shot,2,UNKNOWN_FAILURE,4,0.017391304347826087
codereval,java,qwen2.5-1.5b,zero,0-shot,3,EXECUTION_FAILURE,53,0.23043478260869565
codereval,java,qwen2.5-1.5b,zero,0-shot,3,PASS,56,0.24347826086956523
codereval,java,qwen2.5-1.5b,zero,0-shot,3,SYNTAX_COMPILE,116,0.5043478260869565
codereval,java,qwen2.5-1.5b,zero,0-shot,3,UNKNOWN_FAILURE,5,0.021739130434782608
codereval,java,qwen2.5-1.5b,zero,0-shot,4,EXECUTION_FAILURE,57,0.24782608695652175
codereval,java,qwen2.5-1.5b,zero,0-shot,4,PASS,54,0.23478260869565218
codereval,java,qwen2.5-1.5b,zero,0-shot,4,SYNTAX_COMPILE,115,0.5
