dataset,language,model,method,shot,prompt_index,failure_type,count,rate
mceval,java,codellama-13b,zero,0-shot,3,SYNTAX_COMPILE,14,0.2641509433962264
mceval,java,codellama-13b,zero,0-shot,3,TIMEOUT,2,0.03773584905660377
mceval,java,codellama-13b,zero,0-shot,4,LOGIC_ASSERTION,22,0.41509433962264153
mceval,java,codellama-13b,zero,0-shot,4,PASS,10,0.18867924528301888
mceval,java,codellama-13b,zero,0-shot,4,RUNTIME_EXCEPTION,4,0.07547169811320754
mceval,java,codellama-13b,zero,0-shot,4,SYNTAX_COMPILE,16,0.3018867924528302
mceval,java,codellama-13b,zero,0-shot,4,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,naive,3-shot,0,LOGIC_ASSERTION,17,0.32075471698113206
mceval,java,codellama-34b,naive,3-shot,0,PASS,11,0.20754716981132076
mceval,java,codellama-34b,naive,3-shot,0,SIGNATURE_CONTRACT,5,0.09433962264150944
mceval,java,codellama-34b,naive,3-shot,0,SYNTAX_COMPILE,19,0.3584905660377358
mceval,java,codellama-34b,naive,3-shot,0,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,naive,3-shot,1,LOGIC_ASSERTION,19,0.3584905660377358
mceval,java,codellama-34b,naive,3-shot,1,PASS,12,0.22641509433962265
mceval,java,codellama-34b,naive,3-shot,1,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-34b,naive,3-shot,1,SIGNATURE_CONTRACT,5,0.09433962264150944
mceval,java,codellama-34b,naive,3-shot,1,SYNTAX_COMPILE,14,0.2641509433962264
mceval,java,codellama-34b,naive,3-shot,2,LOGIC_ASSERTION,22,0.41509433962264153
mceval,java,codellama-34b,naive,3-shot,2,PASS,15,0.2830188679245283
mceval,java,codellama-34b,naive,3-shot,2,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-34b,naive,3-shot,2,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,naive,3-shot,3,LOGIC_ASSERTION,14,0.2641509433962264
mceval,java,codellama-34b,naive,3-shot,3,PASS,16,0.3018867924528302
mceval,java,codellama-34b,naive,3-shot,3,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-34b,naive,3-shot,3,SIGNATURE_CONTRACT,2,0.03773584905660377
mceval,java,codellama-34b,naive,3-shot,3,SYNTAX_COMPILE,19,0.3584905660377358
mceval,java,codellama-34b,naive,3-shot,4,LOGIC_ASSERTION,16,0.3018867924528302
mceval,java,codellama-34b,naive,3-shot,4,PASS,12,0.22641509433962265
mceval,java,codellama-34b,naive,3-shot,4,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,codellama-34b,naive,3-shot,4,SIGNATURE_CONTRACT,5,0.09433962264150944
mceval,java,codellama-34b,naive,3-shot,4,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,codellama-34b,naive,3-shot,4,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,0,LOGIC_ASSERTION,18,0.33962264150943394
mceval,java,codellama-34b,retrieval,3-shot,0,PASS,7,0.1320754716981132
mceval,java,codellama-34b,retrieval,3-shot,0,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-34b,retrieval,3-shot,0,SIGNATURE_CONTRACT,4,0.07547169811320754
mceval,java,codellama-34b,retrieval,3-shot,0,SYNTAX_COMPILE,22,0.41509433962264153
mceval,java,codellama-34b,retrieval,3-shot,1,LOGIC_ASSERTION,20,0.37735849056603776
mceval,java,codellama-34b,retrieval,3-shot,1,PASS,10,0.18867924528301888
mceval,java,codellama-34b,retrieval,3-shot,1,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-34b,retrieval,3-shot,1,SYNTAX_COMPILE,19,0.3584905660377358
mceval,java,codellama-34b,retrieval,3-shot,1,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,2,LOGIC_ASSERTION,17,0.32075471698113206
mceval,java,codellama-34b,retrieval,3-shot,2,PASS,12,0.22641509433962265
mceval,java,codellama-34b,retrieval,3-shot,2,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-34b,retrieval,3-shot,2,SYNTAX_COMPILE,21,0.39622641509433965
mceval,java,codellama-34b,retrieval,3-shot,2,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,3,LOGIC_ASSERTION,15,0.2830188679245283
mceval,java,codellama-34b,retrieval,3-shot,3,PASS,13,0.24528301886792453
mceval,java,codellama-34b,retrieval,3-shot,3,RUNTIME_EXCEPTION,4,0.07547169811320754
mceval,java,codellama-34b,retrieval,3-shot,3,SIGNATURE_CONTRACT,2,0.03773584905660377
mceval,java,codellama-34b,retrieval,3-shot,3,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,codellama-34b,retrieval,3-shot,3,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,4,LOGIC_ASSERTION,15,0.2830188679245283
mceval,java,codellama-34b,retrieval,3-shot,4,PASS,15,0.2830188679245283
mceval,java,codellama-34b,retrieval,3-shot,4,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,4,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,codellama-34b,retrieval,3-shot,4,SYNTAX_COMPILE,20,0.37735849056603776
mceval,java,codellama-34b,retrieval,3-shot,4,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,zero,0-shot,0,LOGIC_ASSERTION,24,0.4528301886792453
mceval,java,codellama-34b,zero,0-shot,0,PASS,13,0.24528301886792453
mceval,java,codellama-34b,zero,0-shot,0,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,codellama-34b,zero,0-shot,0,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-34b,zero,0-shot,1,LOGIC_ASSERTION,22,0.41509433962264153
mceval,java,codellama-34b,zero,0-shot,1,PASS,15,0.2830188679245283
mceval,java,codellama-34b,zero,0-shot,1,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-34b,zero,0-shot,1,SYNTAX_COMPILE,14,0.2641509433962264
mceval,java,codellama-34b,zero,0-shot,2,LOGIC_ASSERTION,20,0.37735849056603776
mceval,java,codellama-34b,zero,0-shot,2,PASS,11,0.20754716981132076
mceval,java,codellama-34b,zero,0-shot,2,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-34b,zero,0-shot,2,SYNTAX_COMPILE,19,0.3584905660377358
mceval,java,codellama-34b,zero,0-shot,2,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-34b,zero,0-shot,3,LOGIC_ASSERTION,25,0.4716981132075472
mceval,java,codellama-34b,zero,0-shot,3,PASS,9,0.16981132075471697
mceval,java,codellama-34b,zero,0-shot,3,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-34b,zero,0-shot,3,SYNTAX_COMPILE,14,0.2641509433962264
mceval,java,codellama-34b,zero,0-shot,3,TIMEOUT,2,0.03773584905660377
mceval,java,codellama-34b,zero,0-shot,4,LOGIC_ASSERTION,24,0.4528301886792453
mceval,java,codellama-34b,zero,0-shot,4,PASS,13,0.24528301886792453
mceval,java,codellama-34b,zero,0-shot,4,RUNTIME_EXCEPTION,4,0.07547169811320754
mceval,java,codellama-34b,zero,0-shot,4,SYNTAX_COMPILE,12,0.22641509433962265
mceval,java,codellama-7b,naive,3-shot,0,LOGIC_ASSERTION,24,0.4528301886792453
mceval,java,codellama-7b,naive,3-shot,0,PASS,8,0.1509433962264151
mceval,java,codellama-7b,naive,3-shot,0,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-7b,naive,3-shot,0,SIGNATURE_CONTRACT,2,0.03773584905660377
mceval,java,codellama-7b,naive,3-shot,0,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-7b,naive,3-shot,0,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,1,LOGIC_ASSERTION,32,0.6037735849056604
mceval,java,codellama-7b,naive,3-shot,1,PASS,10,0.18867924528301888
mceval,java,codellama-7b,naive,3-shot,1,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,naive,3-shot,1,SIGNATURE_CONTRACT,2,0.03773584905660377
mceval,java,codellama-7b,naive,3-shot,1,SYNTAX_COMPILE,6,0.11320754716981132
mceval,java,codellama-7b,naive,3-shot,1,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,2,LOGIC_ASSERTION,29,0.5471698113207547
mceval,java,codellama-7b,naive,3-shot,2,PASS,9,0.16981132075471697
mceval,java,codellama-7b,naive,3-shot,2,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,naive,3-shot,2,SYNTAX_COMPILE,12,0.22641509433962265
mceval,java,codellama-7b,naive,3-shot,2,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,3,LOGIC_ASSERTION,24,0.4528301886792453
mceval,java,codellama-7b,naive,3-shot,3,PASS,10,0.18867924528301888
mceval,java,codellama-7b,naive,3-shot,3,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,3,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,3,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-7b,naive,3-shot,3,TIMEOUT,2,0.03773584905660377
mceval,java,codellama-7b,naive,3-shot,4,LOGIC_ASSERTION,31,0.5849056603773585
mceval,java,codellama-7b,naive,3-shot,4,PASS,9,0.16981132075471697
mceval,java,codellama-7b,naive,3-shot,4,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,codellama-7b,naive,3-shot,4,SYNTAX_COMPILE,11,0.20754716981132076
mceval,java,codellama-7b,naive,3-shot,4,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,retrieval,3-shot,0,LOGIC_ASSERTION,21,0.39622641509433965
mceval,java,codellama-7b,retrieval,3-shot,0,PASS,10,0.18867924528301888
mceval,java,codellama-7b,retrieval,3-shot,0,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-7b,retrieval,3-shot,0,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,codellama-7b,retrieval,3-shot,0,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,retrieval,3-shot,1,LOGIC_ASSERTION,23,0.4339622641509434
mceval,java,codellama-7b,retrieval,3-shot,1,PASS,12,0.22641509433962265
mceval,java,codellama-7b,retrieval,3-shot,1,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-7b,retrieval,3-shot,1,SYNTAX_COMPILE,14,0.2641509433962264
mceval,java,codellama-7b,retrieval,3-shot,1,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,retrieval,3-shot,2,LOGIC_ASSERTION,26,0.49056603773584906
mceval,java,codellama-7b,retrieval,3-shot,2,PASS,10,0.18867924528301888
mceval,java,codellama-7b,retrieval,3-shot,2,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,retrieval,3-shot,2,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-7b,retrieval,3-shot,3,LOGIC_ASSERTION,27,0.5094339622641509
mceval,java,codellama-7b,retrieval,3-shot,3,PASS,8,0.1509433962264151
mceval,java,codellama-7b,retrieval,3-shot,3,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-7b,retrieval,3-shot,3,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-7b,retrieval,3-shot,4,LOGIC_ASSERTION,24,0.4528301886792453
mceval,java,codellama-7b,retrieval,3-shot,4,PASS,11,0.20754716981132076
mceval,java,codellama-7b,retrieval,3-shot,4,RUNTIME_EXCEPTION,4,0.07547169811320754
mceval,java,codellama-7b,retrieval,3-shot,4,SYNTAX_COMPILE,13,0.24528301886792453
mceval,java,codellama-7b,retrieval,3-shot,4,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,zero,0-shot,0,LOGIC_ASSERTION,29,0.5471698113207547
mceval,java,codellama-7b,zero,0-shot,0,PASS,10,0.18867924528301888
mceval,java,codellama-7b,zero,0-shot,0,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,zero,0-shot,0,SYNTAX_COMPILE,12,0.22641509433962265
mceval,java,codellama-7b,zero,0-shot,1,LOGIC_ASSERTION,30,0.5660377358490566
mceval,java,codellama-7b,zero,0-shot,1,PASS,10,0.18867924528301888
mceval,java,codellama-7b,zero,0-shot,1,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,zero,0-shot,1,SYNTAX_COMPILE,11,0.20754716981132076
mceval,java,codellama-7b,zero,0-shot,2,LOGIC_ASSERTION,20,0.37735849056603776
mceval,java,codellama-7b,zero,0-shot,2,PASS,12,0.22641509433962265
mceval,java,codellama-7b,zero,0-shot,2,RUNTIME_EXCEPTION,5,0.09433962264150944
mceval,java,codellama-7b,zero,0-shot,2,SYNTAX_COMPILE,15,0.2830188679245283
mceval,java,codellama-7b,zero,0-shot,2,TIMEOUT,1,0.018867924528301886
mceval,java,codellama-7b,zero,0-shot,3,LOGIC_ASSERTION,22,0.41509433962264153
mceval,java,codellama-7b,zero,0-shot,3,PASS,10,0.18867924528301888
mceval,java,codellama-7b,zero,0-shot,3,RUNTIME_EXCEPTION,3,0.05660377358490566
mceval,java,codellama-7b,zero,0-shot,3,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,codellama-7b,zero,0-shot,4,LOGIC_ASSERTION,25,0.4716981132075472
mceval,java,codellama-7b,zero,0-shot,4,PASS,9,0.16981132075471697
mceval,java,codellama-7b,zero,0-shot,4,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,codellama-7b,zero,0-shot,4,SYNTAX_COMPILE,17,0.32075471698113206
mceval,java,gpt-20b,naive,3-shot,0,LOGIC_ASSERTION,2,0.03773584905660377
mceval,java,gpt-20b,naive,3-shot,0,PASS,43,0.8113207547169812
mceval,java,gpt-20b,naive,3-shot,0,SYNTAX_COMPILE,8,0.1509433962264151
mceval,java,gpt-20b,naive,3-shot,1,EMPTY_GENERATION,1,0.018867924528301886
mceval,java,gpt-20b,naive,3-shot,1,LOGIC_ASSERTION,4,0.07547169811320754
mceval,java,gpt-20b,naive,3-shot,1,PASS,42,0.7924528301886793
mceval,java,gpt-20b,naive,3-shot,1,SYNTAX_COMPILE,6,0.11320754716981132
mceval,java,gpt-20b,naive,3-shot,2,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,naive,3-shot,2,LOGIC_ASSERTION,4,0.07547169811320754
mceval,java,gpt-20b,naive,3-shot,2,PASS,39,0.7358490566037735
mceval,java,gpt-20b,naive,3-shot,2,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,gpt-20b,naive,3-shot,2,SYNTAX_COMPILE,7,0.1320754716981132
mceval,java,gpt-20b,naive,3-shot,3,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,naive,3-shot,3,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,naive,3-shot,3,PASS,42,0.7924528301886793
mceval,java,gpt-20b,naive,3-shot,3,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,gpt-20b,naive,3-shot,3,SYNTAX_COMPILE,5,0.09433962264150944
mceval,java,gpt-20b,naive,3-shot,4,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,naive,3-shot,4,LOGIC_ASSERTION,4,0.07547169811320754
mceval,java,gpt-20b,naive,3-shot,4,PASS,40,0.7547169811320755
mceval,java,gpt-20b,naive,3-shot,4,SYNTAX_COMPILE,7,0.1320754716981132
mceval,java,gpt-20b,retrieval,3-shot,0,EMPTY_GENERATION,1,0.018867924528301886
mceval,java,gpt-20b,retrieval,3-shot,0,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,retrieval,3-shot,0,PASS,42,0.7924528301886793
mceval,java,gpt-20b,retrieval,3-shot,0,SYNTAX_COMPILE,7,0.1320754716981132
mceval,java,gpt-20b,retrieval,3-shot,1,LOGIC_ASSERTION,2,0.03773584905660377
mceval,java,gpt-20b,retrieval,3-shot,1,PASS,44,0.8301886792452831
mceval,java,gpt-20b,retrieval,3-shot,1,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,gpt-20b,retrieval,3-shot,1,SYNTAX_COMPILE,6,0.11320754716981132
mceval,java,gpt-20b,retrieval,3-shot,2,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,retrieval,3-shot,2,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,retrieval,3-shot,2,PASS,42,0.7924528301886793
mceval,java,gpt-20b,retrieval,3-shot,2,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,gpt-20b,retrieval,3-shot,2,SYNTAX_COMPILE,5,0.09433962264150944
mceval,java,gpt-20b,retrieval,3-shot,3,EMPTY_GENERATION,4,0.07547169811320754
mceval,java,gpt-20b,retrieval,3-shot,3,LOGIC_ASSERTION,2,0.03773584905660377
mceval,java,gpt-20b,retrieval,3-shot,3,PASS,38,0.7169811320754716
mceval,java,gpt-20b,retrieval,3-shot,3,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,gpt-20b,retrieval,3-shot,3,SYNTAX_COMPILE,8,0.1509433962264151
mceval,java,gpt-20b,retrieval,3-shot,4,EMPTY_GENERATION,3,0.05660377358490566
mceval,java,gpt-20b,retrieval,3-shot,4,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,retrieval,3-shot,4,PASS,40,0.7547169811320755
mceval,java,gpt-20b,retrieval,3-shot,4,SYNTAX_COMPILE,7,0.1320754716981132
mceval,java,gpt-20b,zero,0-shot,0,EMPTY_GENERATION,1,0.018867924528301886
mceval,java,gpt-20b,zero,0-shot,0,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,zero,0-shot,0,PASS,41,0.7735849056603774
mceval,java,gpt-20b,zero,0-shot,0,SYNTAX_COMPILE,8,0.1509433962264151
mceval,java,gpt-20b,zero,0-shot,1,EMPTY_GENERATION,3,0.05660377358490566
mceval,java,gpt-20b,zero,0-shot,1,LOGIC_ASSERTION,1,0.018867924528301886
mceval,java,gpt-20b,zero,0-shot,1,PASS,44,0.8301886792452831
mceval,java,gpt-20b,zero,0-shot,1,SYNTAX_COMPILE,5,0.09433962264150944
mceval,java,gpt-20b,zero,0-shot,2,EMPTY_GENERATION,1,0.018867924528301886
mceval,java,gpt-20b,zero,0-shot,2,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,zero,0-shot,2,PASS,42,0.7924528301886793
mceval,java,gpt-20b,zero,0-shot,2,SIGNATURE_CONTRACT,2,0.03773584905660377
mceval,java,gpt-20b,zero,0-shot,2,SYNTAX_COMPILE,5,0.09433962264150944
mceval,java,gpt-20b,zero,0-shot,3,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,zero,0-shot,3,LOGIC_ASSERTION,1,0.018867924528301886
mceval,java,gpt-20b,zero,0-shot,3,PASS,46,0.8679245283018868
mceval,java,gpt-20b,zero,0-shot,3,SYNTAX_COMPILE,4,0.07547169811320754
mceval,java,gpt-20b,zero,0-shot,4,EMPTY_GENERATION,2,0.03773584905660377
mceval,java,gpt-20b,zero,0-shot,4,LOGIC_ASSERTION,3,0.05660377358490566
mceval,java,gpt-20b,zero,0-shot,4,PASS,41,0.7735849056603774
mceval,java,gpt-20b,zero,0-shot,4,SYNTAX_COMPILE,7,0.1320754716981132
mceval,java,qwen2.5-1.5b,naive,3-shot,0,LOGIC_ASSERTION,17,0.32075471698113206
mceval,java,qwen2.5-1.5b,naive,3-shot,0,PASS,16,0.3018867924528302
mceval,java,qwen2.5-1.5b,naive,3-shot,0,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,qwen2.5-1.5b,naive,3-shot,0,SYNTAX_COMPILE,19,0.3584905660377358
mceval,java,qwen2.5-1.5b,naive,3-shot,1,LOGIC_ASSERTION,17,0.32075471698113206
mceval,java,qwen2.5-1.5b,naive,3-shot,1,PASS,14,0.2641509433962264
mceval,java,qwen2.5-1.5b,naive,3-shot,1,RUNTIME_EXCEPTION,1,0.018867924528301886
mceval,java,qwen2.5-1.5b,naive,3-shot,1,SYNTAX_COMPILE,21,0.39622641509433965
mceval,java,qwen2.5-1.5b,naive,3-shot,2,LOGIC_ASSERTION,16,0.3018867924528302
mceval,java,qwen2.5-1.5b,naive,3-shot,2,PASS,15,0.2830188679245283
mceval,java,qwen2.5-1.5b,naive,3-shot,2,RUNTIME_EXCEPTION,4,0.07547169811320754
mceval,java,qwen2.5-1.5b,naive,3-shot,2,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,qwen2.5-1.5b,naive,3-shot,3,LOGIC_ASSERTION,15,0.2830188679245283
mceval,java,qwen2.5-1.5b,naive,3-shot,3,PASS,13,0.24528301886792453
mceval,java,qwen2.5-1.5b,naive,3-shot,3,SIGNATURE_CONTRACT,1,0.018867924528301886
mceval,java,qwen2.5-1.5b,naive,3-shot,3,SYNTAX_COMPILE,24,0.4528301886792453
mceval,java,qwen2.5-1.5b,naive,3-shot,4,LOGIC_ASSERTION,20,0.37735849056603776
mceval,java,qwen2.5-1.5b,naive,3-shot,4,PASS,13,0.24528301886792453
mceval,java,qwen2.5-1.5b,naive,3-shot,4,RUNTIME_EXCEPTION,2,0.03773584905660377
mceval,java,qwen2.5-1.5b,naive,3-shot,4,SYNTAX_COMPILE,18,0.33962264150943394
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,LOGIC_ASSERTION,14,0.2641509433962264
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,PASS,17,0.32075471698113206
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,RUNTIME_EXCEPTION,2,0.03773584905660377
